slope_deg,elevation_m,rainfall_7day_mm,soil_type,landslide_probability
21.88,1885.64,180.9,Loam,0.6661223594285773
26.51,1772.31,184.49,Sandy Loam,0.6928546018508857
0.0,376.87,61.57,Sandy Loam,0.13666899991995637
0.0,344.82,42.45,Loam,0.12452084098497034
15.31,939.99,107.09,Sandy Loam,0.35287338858526496
23.11,1677.94,189.56,Loam,0.6716891394513198
26.43,1978.37,229.1,Clay,0.8152511729882636
5.46,555.71,82.83,Clay,0.24521683227497676
24.51,1310.02,165.84,Silt Loam,0.619028408807073
4.48,947.51,95.84,Silt Loam,0.2600674116704605
37.08,1948.85,205.93,Loam,0.8247799822359217
32.72,1731.6,195.92,Loam,0.7674249002905549
33.27,1725.16,161.82,Clay,0.7612191667215429
22.03,1096.78,111.43,Clay,0.507410666643374
25.11,1005.19,136.54,Silt Loam,0.5392411765060362
7.52,764.79,74.2,Sandy Loam,0.22108906108487505
2.46,395.84,35.51,Clay,0.15768815544919207
27.32,1770.03,202.22,Loam,0.7367814532070872
27.65,1681.93,189.33,Sand,0.6809292748155816
41.65,1999.52,206.44,Clay,0.8774699628821236
27.16,1994.28,198.8,Loam,0.7494973493557999
14.58,1244.23,125.4,Silt Loam,0.4338388695960593
33.03,1607.28,168.88,Sandy Loam,0.7109427968792198
37.22,1906.1,215.25,Sandy Loam,0.8257497742905991
27.07,1744.4,180.57,Sand,0.6672080852482538
12.68,720.49,117.35,Clay,0.38038116714610537
17.02,1065.93,102.46,Silt Loam,0.39817336954867366
11.89,519.57,66.47,Clay,0.27084198867336273
32.81,1921.89,187.37,Sandy Loam,0.7627296802336128
25.74,1330.5,123.47,Sand,0.507454587086792
20.98,688.69,79.69,Sandy Loam,0.33578330685735874
25.83,1441.89,156.03,Silt Loam,0.6285886011293318
21.26,1350.82,149.44,Sand,0.5108180135415247
15.79,908.88,134.36,Clay,0.46356309495997056
2.03,493.05,71.34,Silt Loam,0.1775536342972887
34.77,1441.67,167.0,Clay Loam,0.7381704052961849
18.59,1184.52,127.6,Sandy Loam,0.4485883652903574
24.89,1612.94,190.34,Clay,0.7247853273190356
13.51,1184.28,162.56,Clay,0.5224375954606116
34.46,1748.71,185.35,Loam,0.7678160709528199
23.1,1238.24,116.55,Clay,0.5437959753634017
16.59,1253.59,124.59,Sandy Loam,0.42970615789832023
32.69,1790.31,185.36,Clay,0.792413102061467
6.18,985.92,115.58,Clay,0.3409289087555741
5.48,527.83,77.98,Loam,0.2022973122240597
3.24,348.93,58.31,Sandy Loam,0.1489587338202031
34.21,1583.73,162.64,Sandy Loam,0.7094839290840393
17.24,1354.53,132.36,Silt Loam,0.48677502364244024
17.55,1496.94,160.74,Clay,0.595124417937349
2.76,662.04,107.41,Clay,0.2673873585748199
0.0,531.83,83.16,Clay,0.20367683644669093
7.18,324.73,57.25,Loam,0.17586441716332846
19.66,896.0,116.08,Clay,0.46891009150258695
21.66,1302.86,131.69,Silt Loam,0.5265667791591947
19.44,966.81,99.39,Clay,0.4434090330845922
15.54,1043.71,102.72,Clay Loam,0.3932694512876584
30.27,1837.07,183.46,Sandy Loam,0.7297850552779149
10.18,892.03,93.95,Loam,0.2904994862096762
15.92,1173.78,143.76,Silt Loam,0.4741883011646473
18.91,1632.21,159.77,Silt Loam,0.5854535355215238
14.8,974.12,95.63,Sandy Loam,0.3321184037877061
20.95,1357.55,171.32,Clay Loam,0.6098485650438902
33.05,1766.02,172.17,Loam,0.7399019449815679
32.75,1914.19,194.58,Sand,0.753182648500313
4.19,550.02,76.27,Loam,0.19316257602014028
27.15,1875.2,171.72,Sand,0.6660874164013568
17.09,1136.6,140.83,Loam,0.4645287428365622
12.47,739.02,96.07,Loam,0.2999143200151361
9.89,1080.53,140.62,Silt Loam,0.39575140791368985
33.76,1966.06,186.76,Clay,0.8134898991955252
17.91,1137.45,123.86,Clay,0.4915290564888355
7.59,858.88,97.89,Loam,0.27135323668167927
18.6,1376.78,147.87,Silt Loam,0.5325556491319181
9.32,708.25,61.92,Sand,0.19783473931313883
0.0,428.97,60.27,Silt Loam,0.15059251685856787
6.13,519.1,45.32,Sand,0.14900025418953847
0.0,517.68,71.97,Sandy Loam,0.1540272032871772
10.48,558.23,38.31,Clay,0.22383310471982742
16.41,536.01,40.47,Clay,0.27167876899648763
17.49,1389.49,157.33,Sandy Loam,0.5149314510411397
8.85,609.2,66.63,Loam,0.21784282817726153
8.12,887.63,85.07,Clay,0.29975324821798494
35.7,1824.54,203.27,Sandy Loam,0.7967201339271356
9.79,1105.73,124.43,Silt Loam,0.3688093018459343
25.1,1434.85,162.22,Loam,0.6197363671986201
1.49,592.94,70.87,Sand,0.15247770476781997
5.5,626.89,116.61,Silt Loam,0.2711721610504742
0.0,369.48,44.19,Silt Loam,0.13280183220988712
9.86,587.19,99.01,Clay Loam,0.288391348927651
5.29,773.6,88.7,Loam,0.23299968019817455
8.78,600.92,49.26,Sandy Loam,0.18774401687203304
1.3,450.79,67.81,Sand,0.14076560074046646
3.53,505.08,70.18,Sandy Loam,0.17180616514385072
16.41,1083.32,101.73,Silt Loam,0.39253131823235476
3.21,650.77,64.74,Loam,0.18052504658946406
13.44,919.26,102.36,Sandy Loam,0.32517494190342017
24.77,1155.81,129.27,Clay,0.5756703115579833
19.58,1473.67,115.57,Clay Loam,0.5058024198531537
7.2,366.83,68.81,Sand,0.16955455789644003
34.67,1659.0,161.89,Sand,0.6984569750633091
17.27,1367.43,123.09,Silt Loam,0.47122160623323894
0.0,438.99,73.63,Clay,0.1860813928640465
31.21,1785.08,180.3,Clay,0.7749989827519034
28.57,1865.48,206.14,Sand,0.73177376127239
11.42,403.83,62.91,Loam,0.21620234732572405
9.59,770.69,89.34,Loam,0.2677751731565047
23.4,1670.54,168.06,Sandy Loam,0.6257755525622615
19.71,1572.04,168.72,Loam,0.5913164650012973
11.72,613.69,69.03,Silt Loam,0.2522063609135149
4.26,655.89,66.24,Sandy Loam,0.18169908848595914
12.82,929.8,112.83,Silt Loam,0.3604478144630032
21.25,1123.69,118.96,Sand,0.42917688050522346
18.6,1351.03,142.1,Clay,0.5562394775442061
12.31,927.15,119.78,Loam,0.3556653571152625
15.64,1086.31,116.06,Loam,0.3987098807368125
28.83,1570.7,161.59,Clay Loam,0.6903070811110075
4.2,362.36,43.62,Loam,0.14728769383171778
7.48,729.14,92.08,Loam,0.25103359026757355
24.57,1512.69,161.39,Silt Loam,0.6327755937507047
28.58,1821.85,197.48,Loam,0.7446117346607551
10.01,1169.85,116.6,Clay Loam,0.3756044960703391
19.38,1204.59,121.55,Sand,0.42328505408009237
13.1,482.19,75.28,Sandy Loam,0.2423605734422304
10.79,1060.6,119.24,Sandy Loam,0.3421538416129457
14.24,1205.45,114.9,Clay,0.44369080602260497
3.89,712.2,103.7,Silt Loam,0.2468128065697612
12.78,757.71,62.72,Silt Loam,0.2639339952264156
15.07,941.38,116.49,Loam,0.3785482228831863
0.0,334.12,31.09,Clay,0.13705910509834826
6.36,847.53,124.56,Clay Loam,0.32180544227557556
7.65,659.46,56.18,Loam,0.20020603712150692
3.31,856.75,114.39,Silt Loam,0.26962274396927005
4.79,503.6,64.1,Clay,0.21154344559389862
34.64,1813.9,177.75,Loam,0.7641556936024764
13.93,1309.11,140.6,Sand,0.4130260312890214
15.43,1454.47,160.38,Loam,0.5184970598550998
34.73,1641.59,154.18,Sandy Loam,0.7062388992482059
13.89,1147.35,111.02,Clay,0.4266204278281704
8.64,447.76,70.04,Loam,0.20867575210089817
17.49,1213.08,103.57,Clay Loam,0.43291876164181176
19.14,1297.63,128.02,Sandy Loam,0.46753575523697627
27.54,1567.25,206.66,Clay Loam,0.7469325518366955
10.26,1033.82,98.52,Clay Loam,0.3334014832460468
5.0,516.89,83.74,Clay Loam,0.2219932877725984
7.74,782.42,81.63,Sand,0.21641173388382365
5.74,917.24,110.19,Clay,0.32117442577259336
23.65,1398.06,155.64,Clay Loam,0.6134017092665618
18.09,1270.32,151.26,Clay,0.5590180688986246
11.32,905.36,98.48,Clay,0.3532092904779694
27.49,1977.08,227.77,Clay,0.8203699589281517
28.55,1329.82,130.84,Loam,0.5874785521488162
12.45,703.29,86.81,Sandy Loam,0.2721905358415376
8.28,473.03,66.25,Loam,0.2033734656872016
3.67,559.86,53.56,Clay,0.19513062157862698
0.0,718.13,80.34,Sandy Loam,0.17474941278060177
15.23,573.16,74.01,Loam,0.2750859253199041
6.04,617.16,69.06,Silt Loam,0.2098968785025632
5.95,784.66,127.23,Loam,0.2951234855103766
7.98,594.74,60.95,Clay,0.2379511208664552
36.33,1824.5,201.9,Loam,0.8072638368696087
2.61,436.4,72.12,Loam,0.17113140291206236
24.23,1191.67,127.04,Sandy Loam,0.5078302843794146
19.37,997.67,96.81,Sandy Loam,0.38084405508147445
28.02,1970.04,185.78,Loam,0.7358124986160981
0.44,490.47,56.37,Loam,0.14637146644677598
18.31,976.35,81.09,Loam,0.3525732168464934
19.4,1948.1,180.28,Clay Loam,0.6701038660848225
28.68,1771.36,157.19,Clay,0.7212900106438759
20.63,1689.02,192.2,Sand,0.619042082023685
6.39,738.43,95.74,Silt Loam,0.257732503742557
4.32,590.51,84.94,Clay,0.2420611466075946
20.94,1436.69,158.13,Clay Loam,0.5944963759104693
28.84,1879.94,191.7,Silt Loam,0.7527837155238367
13.44,1246.5,154.09,Silt Loam,0.47526876427137793
30.89,1271.74,125.3,Loam,0.5952128507563498
18.86,775.96,91.44,Sandy Loam,0.34399615501102915
20.35,1608.14,175.94,Loam,0.614531188971204
14.27,617.97,55.8,Clay,0.28374796612376246
9.01,850.25,142.97,Sand,0.32201951843685644
15.11,1023.24,112.52,Sand,0.3457957458323284
16.94,1162.94,126.79,Clay,0.48955273101351876
4.94,712.1,102.94,Silt Loam,0.25408095360350097
8.82,495.22,78.29,Silt Loam,0.2327771682348321
21.39,1338.05,141.0,Clay,0.5817736513641484
7.43,790.67,93.11,Loam,0.25723853115322737
13.24,1288.1,113.37,Loam,0.3909104420049075
0.78,562.42,62.27,Silt Loam,0.16477728911570483
8.15,1117.94,128.37,Sand,0.3160666742220454
18.17,1205.4,135.14,Clay,0.5228392878321491
0.0,388.1,73.25,Sandy Loam,0.14792430263107664
10.12,872.23,96.69,Silt Loam,0.3028514678811436
11.42,528.5,46.76,Silt Loam,0.21355363877835318
8.15,407.74,72.55,Clay,0.24002065835016625
33.5,1982.93,220.01,Sandy Loam,0.812726531048919
10.52,848.0,109.79,Sand,0.2830063246599225
36.94,1676.79,168.46,Loam,0.7582310794844268
11.26,732.89,101.63,Loam,0.29732510769245574
21.53,1458.55,202.7,Sand,0.6225432501030543
18.72,1592.39,165.04,Clay,0.6245670517394475
22.22,1312.59,118.46,Sand,0.45896085980024487
20.18,1101.68,110.36,Loam,0.4367167792689183
10.84,1000.13,119.39,Clay,0.39480498641557965
13.32,893.08,76.3,Clay,0.33369587296001657
29.79,1880.2,191.76,Clay,0.7865559675179281
27.32,1712.05,179.79,Clay,0.7380890584616505
20.37,1940.55,217.68,Silt Loam,0.7263016219577177
3.12,511.31,85.67,Clay,0.22763727081316465
29.7,1542.47,171.79,Clay Loam,0.7113943296028217
28.75,1895.18,158.13,Sandy Loam,0.6825469386124495
6.42,608.1,88.54,Sandy Loam,0.21962524378808249
0.0,413.04,67.76,Loam,0.15045905328504722
27.0,1559.91,164.23,Silt Loam,0.6657592950207211
18.45,1276.6,108.94,Sandy Loam,0.4228350107564233
23.93,1731.11,164.15,Clay,0.6865573468970187
11.42,537.61,50.88,Sand,0.18712203270383881
31.68,1651.95,138.45,Loam,0.6648714494274327
3.83,642.77,77.81,Clay,0.2328325193185117
8.05,578.22,60.07,Sandy Loam,0.19390227901999443
8.27,579.25,111.51,Sandy Loam,0.2629716215685729
30.91,1684.78,169.1,Loam,0.7101427839451102
14.15,1430.84,168.18,Sand,0.47944097126671414
22.82,1189.21,103.49,Silt Loam,0.47365542524727827
9.35,910.01,93.95,Silt Loam,0.2952216342913784
28.04,1791.24,182.67,Loam,0.7156551429519886
26.53,967.16,93.42,Clay Loam,0.48208211976261184
29.27,1688.22,165.61,Loam,0.690421517021034
13.0,1046.53,110.92,Sandy Loam,0.3478359517710453
1.79,940.81,101.16,Loam,0.2363724437443827
22.68,1086.56,145.62,Silt Loam,0.5394705279953329
3.52,812.34,98.78,Clay,0.27409814361259716
20.4,1570.94,168.58,Clay,0.6449890451836022
15.44,1154.62,132.01,Sand,0.39653100275684294
14.98,694.76,91.72,Loam,0.3114154803537071
34.45,1829.28,183.39,Loam,0.7714474718403903
12.26,952.62,100.92,Sandy Loam,0.31516556862224737
20.02,1224.04,132.67,Silt Loam,0.5023726931517578
27.82,1841.0,203.04,Clay,0.7837948367115335
21.92,1361.2,159.4,Clay,0.6225169231716337
4.34,498.73,61.28,Clay Loam,0.18878525973576998
36.8,1897.71,202.31,Sandy Loam,0.8080819791091497
26.18,1367.1,140.12,Loam,0.5839602516079453
13.86,869.34,98.75,Sand,0.29706229299028064
2.92,536.76,61.21,Sandy Loam,0.16087003378976528
30.71,1649.84,165.76,Clay,0.7402420385225821
20.62,1354.12,161.99,Clay,0.6133590254673746
12.73,1206.88,130.01,Loam,0.4069625542804375
28.38,1819.62,185.79,Sand,0.6949253226605796
27.23,1640.62,145.95,Clay,0.6786949386557928
9.71,557.85,65.57,Clay,0.25493475846214514
9.68,829.93,91.07,Sand,0.24730159938860255
2.4,722.43,72.58,Clay,0.22151600550383246
25.58,1564.71,161.15,Sandy Loam,0.6243508438314779
1.71,357.01,45.69,Clay,0.1613362138634694
20.31,1268.81,135.39,Sandy Loam,0.4904648340688323
30.52,1596.18,165.48,Loam,0.6928359262855516
34.9,1790.5,166.81,Clay,0.7849085804095777
8.66,881.54,93.36,Sandy Loam,0.2657414303309001
24.84,1696.14,173.81,Silt Loam,0.6746661164857208
0.0,488.07,81.69,Silt Loam,0.17598789555752387
32.27,1738.97,180.36,Sandy Loam,0.7333574764490086
11.58,516.73,56.58,Sandy Loam,0.20938182447222276
11.93,975.39,113.77,Sandy Loam,0.33538082559690036
25.9,1655.4,194.6,Sandy Loam,0.6924622587991128
12.43,554.86,83.69,Silt Loam,0.2742415433398055
10.32,689.73,90.29,Silt Loam,0.2781478545227479
26.74,1527.83,168.39,Sandy Loam,0.6445114501811204
18.53,1524.06,178.76,Clay,0.6395326437669102
25.19,1389.95,161.23,Clay,0.6603881032393992
18.95,1479.71,161.68,Loam,0.5606677535382979
12.78,1222.63,146.07,Clay Loam,0.46321057862114934
6.83,728.06,69.3,Silt Loam,0.22419706042985155
8.82,887.68,77.36,Sandy Loam,0.24481643774765338
5.07,608.72,77.14,Loam,0.20425110022600673
23.68,1844.37,187.02,Clay,0.7299605307000101
24.63,1291.77,128.1,Sand,0.5000882399613491
19.27,981.45,120.72,Sand,0.39684330280998115
5.97,1085.41,89.74,Clay,0.3063393115902686
37.1,1910.38,183.91,Silt Loam,0.8050794083698195
1.16,560.7,63.19,Loam,0.16098718903364906
24.22,1296.59,112.15,Loam,0.50397554389157
16.86,1160.01,146.82,Silt Loam,0.48831357855706853
20.93,1339.47,120.16,Sandy Loam,0.47637750095250997
0.0,330.79,40.95,Silt Loam,0.1281180453733844
35.71,1782.61,194.05,Clay,0.8218484542495229
25.49,1884.6,199.3,Loam,0.7272233605890278
22.25,1260.73,116.84,Loam,0.48793929822317333
29.19,1484.31,163.82,Loam,0.6671532865887875
34.95,1868.25,192.49,Sandy Loam,0.7812361980990006
35.67,1502.31,190.2,Loam,0.7640029241009945
2.54,559.32,76.4,Loam,0.18326890677062585
24.38,1279.69,133.05,Loam,0.5427553864185661
20.1,1331.42,126.98,Silt Loam,0.504433120435067
20.59,1021.02,100.73,Sandy Loam,0.40258127241683556
25.0,1551.96,147.29,Silt Loam,0.616396086761097
29.83,1888.42,210.52,Clay,0.8099733650105176
38.0,1873.47,188.88,Loam,0.806481062349355
12.87,1066.43,124.46,Clay,0.43190646243981157
0.0,492.5,87.04,Clay,0.205572193004371
30.9,1974.23,162.3,Loam,0.725629823126199
31.62,1726.13,194.53,Clay,0.7915778562541448
11.2,511.93,66.9,Sandy Loam,0.2193054198251925
31.86,1865.43,194.41,Clay Loam,0.7867085647203829
36.17,1778.82,167.67,Clay,0.7940535292203674
10.85,1182.02,115.06,Sand,0.32545104354416304
17.89,1305.17,144.8,Clay,0.5487953521329073
12.12,978.3,143.82,Silt Loam,0.41338162548110086
1.29,393.09,70.43,Sandy Loam,0.15248422089305233
11.82,869.84,117.27,Clay Loam,0.3637738516834241
30.75,1664.85,166.96,Clay,0.7435521967253648
0.0,307.87,38.71,Loam,0.11977524361394883
12.03,866.95,86.31,Clay,0.33563042327499215
13.31,976.89,100.6,Loam,0.3377547364381362
13.64,1213.57,98.43,Clay Loam,0.3843512672151396
30.71,1863.75,176.86,Silt Loam,0.7454701597986855
11.06,888.79,91.59,Silt Loam,0.3047497098048462
10.97,889.82,97.45,Sandy Loam,0.2922805252340203
25.23,1553.75,161.81,Sand,0.5970861603826256
15.75,1068.77,121.63,Loam,0.4079869947708882
5.48,681.83,81.14,Clay,0.25342730671796343
21.75,1069.15,107.5,Sand,0.4076288582958621
0.0,539.46,39.1,Loam,0.13130799432699025
2.39,599.86,65.36,Clay,0.2033744593361091
30.84,1147.23,108.66,Clay,0.5996755936723442
9.05,1012.17,118.09,Sandy Loam,0.319226251668173
24.34,1855.24,200.61,Sandy Loam,0.7065607107236946
15.99,916.07,116.52,Loam,0.38515644154980905
9.35,1287.0,147.18,Silt Loam,0.42411450051522576
20.32,1374.85,141.73,Silt Loam,0.5390364784666318
11.17,322.26,41.17,Clay Loam,0.1982897955371511
14.84,1428.01,137.31,Sandy Loam,0.45386358545312067
0.0,602.66,51.63,Silt Loam,0.15214273412700324
25.18,1933.82,208.92,Silt Loam,0.7523317709168208
9.55,552.73,67.12,Loam,0.21927263162855248
19.72,1004.86,91.74,Loam,0.38796446134118734
0.34,445.09,47.66,Sandy Loam,0.1298016984033188
37.31,1994.69,186.52,Clay,0.8367104830697064
24.03,1153.73,124.48,Loam,0.5092438076658345
29.18,1312.15,154.11,Sandy Loam,0.6216032790403618
1.05,414.03,52.04,Clay,0.16747520824437415
13.99,1574.93,127.96,Clay,0.5059738157347424
3.03,656.84,76.28,Sandy Loam,0.18520466633162383
28.4,1826.69,182.06,Silt Loam,0.7309274959399701
5.68,648.74,75.01,Sand,0.185069153175817
5.54,624.17,66.76,Sandy Loam,0.1883435275398189
6.84,362.13,55.85,Sandy Loam,0.1675664909187541
22.42,1102.51,120.22,Loam,0.4786093005006237
18.35,1260.23,133.05,Clay,0.5268776438629338
7.73,411.7,63.24,Clay,0.22475175002663264
28.16,1618.4,159.21,Silt Loam,0.6740270452868495
15.73,1070.59,109.05,Sandy Loam,0.37370151908126203
22.36,1191.46,147.93,Silt Loam,0.5518692577889159
15.35,1049.3,122.83,Silt Loam,0.4160895828159051
23.91,981.3,120.72,Clay,0.5318817846306974
11.84,1251.39,151.02,Sandy Loam,0.4286110590665956
2.7,563.91,78.64,Loam,0.18712298380896092
5.55,609.28,88.76,Loam,0.2222656363890774
31.5,1765.04,155.16,Sandy Loam,0.6904602088990627
38.51,1908.4,194.82,Clay Loam,0.8332318591745833
12.57,934.63,101.38,Sand,0.2957835172732274
2.09,760.27,113.59,Clay Loam,0.25985261469145854
26.11,1394.8,159.45,Clay,0.6665897784582326
17.67,994.85,100.08,Clay,0.42929533418732857
0.0,343.16,56.48,Clay,0.16162869585644227
5.29,565.46,73.41,Loam,0.19819829549507212
16.39,1517.15,163.36,Loam,0.5410555857295741
19.08,1420.17,132.53,Sandy Loam,0.48880422423743203
0.0,346.06,56.55,Sandy Loam,0.1307485576980864
11.59,677.35,77.54,Clay Loam,0.2787484995086038
8.44,692.83,86.59,Clay Loam,0.2670712655872352
16.42,1442.22,138.93,Clay,0.5374761679642157
5.07,333.51,41.24,Sand,0.13013895075572876
0.0,476.98,80.54,Sandy Loam,0.16013013781870947
28.85,1659.86,153.61,Sandy Loam,0.652965444433537
2.0,603.53,59.65,Silt Loam,0.17180261664597163
20.36,1409.67,146.1,Clay,0.588117492983616
10.62,704.91,71.86,Sand,0.21890984186231963
5.99,469.05,48.94,Silt Loam,0.1760388967308142
14.95,713.39,85.78,Sand,0.27270159556402396
24.15,1527.85,134.93,Clay Loam,0.5951440041103578
30.63,1754.68,162.8,Sandy Loam,0.6938077711140371
26.04,1711.37,204.84,Clay,0.7629323287565327
14.41,975.21,114.66,Clay,0.4200907548811968
24.91,1435.74,138.02,Loam,0.5744155487898664
6.48,648.47,84.64,Clay,0.26373445477194707
0.95,798.35,100.36,Sand,0.19355478738127826
32.13,1823.77,199.06,Loam,0.7743432070922305
2.26,322.1,47.08,Clay Loam,0.1505805409913067
0.0,445.36,74.73,Silt Loam,0.16594501987973434
0.65,653.41,48.23,Clay,0.17604185137400924
8.28,345.1,35.21,Sandy Loam,0.15396752553452364
8.63,608.44,77.22,Sandy Loam,0.22118547613786568
18.68,1291.17,141.15,Sandy Loam,0.48644893293862396
8.64,1016.42,97.8,Sandy Loam,0.28404746168375056
26.24,1817.54,187.47,Clay,0.7491916145817664
34.31,1689.65,162.71,Silt Loam,0.7396938890541237
12.31,881.09,95.14,Sandy Loam,0.29969858917609377
6.07,741.02,102.06,Silt Loam,0.2644534267474391
15.46,945.48,118.73,Sand,0.35191002513571124
16.0,1303.5,122.36,Clay,0.4868363249869419
16.62,755.71,72.15,Clay,0.34446113709210896
27.99,1361.05,136.33,Silt Loam,0.6069874280148444
11.59,996.0,109.24,Clay Loam,0.36052076818216894
15.63,1238.48,121.59,Loam,0.4248786226598693
1.74,1041.42,129.34,Loam,0.28500920269526725
2.6,800.59,97.26,Clay,0.2631970624294664
25.55,1912.37,198.2,Loam,0.7285251912654875
26.64,1598.13,144.83,Loam,0.6214445919495419
3.13,538.19,85.95,Loam,0.19665674115986287
22.8,1776.4,137.57,Silt Loam,0.6005000889820729
15.17,1128.63,134.09,Loam,0.43111805378745655
32.94,1820.74,197.88,Clay,0.8110930564826809
29.83,1659.75,162.89,Loam,0.6884534469749279
4.96,1022.86,131.15,Sand,0.28330766953246145
0.12,338.2,49.49,Sandy Loam,0.12504292571641942
2.22,756.75,89.04,Clay Loam,0.22683110531605105
22.92,1220.78,134.96,Sandy Loam,0.5119779075247649
25.46,1376.91,191.72,Loam,0.66787836108645
4.28,738.41,106.62,Clay,0.2858179922766135
0.91,536.91,78.84,Silt Loam,0.18168078749563651
26.08,1719.38,161.05,Sandy Loam,0.6449078783910027
22.21,1973.48,199.77,Sandy Loam,0.6973015484919594
19.55,1193.67,115.23,Silt Loam,0.46153457805091874
4.47,591.85,85.6,Silt Loam,0.21762880433230566
14.11,762.92,90.77,Clay,0.35266230993503356
0.0,331.26,32.95,Sand,0.10180820247143674
27.99,1854.31,188.1,Sandy Loam,0.7189613838341475
0.0,500.18,52.27,Loam,0.1408395518288228
14.58,1280.08,137.48,Sandy Loam,0.4353418009346193
3.41,765.89,76.04,Sandy Loam,0.19480894326651454
23.82,1242.1,132.2,Clay,0.5804921988224981
18.66,1407.41,157.92,Loam,0.5427914931197825
28.83,1710.56,173.15,Loam,0.7005010798186744
5.11,650.92,72.72,Loam,0.2021910799355073
0.0,318.69,51.73,Clay,0.15545214803502405
3.81,532.71,78.4,Clay,0.2248902130558708
33.6,1830.03,168.1,Clay,0.7801541621900357
23.67,1785.61,184.62,Loam,0.6792066717599688
24.36,1315.6,158.17,Sand,0.5558183495795588
16.17,1320.88,147.48,Clay,0.5374213324586395
20.2,1430.56,149.62,Loam,0.54610523243263
8.62,598.13,83.43,Loam,0.23733866982119037
27.77,1854.5,193.69,Silt Loam,0.7449526358849364
14.43,1011.91,122.38,Clay,0.43840128561737757
11.45,951.34,75.26,Clay,0.3202261024925586
18.29,1182.16,103.09,Clay,0.46174412945827104
0.0,379.84,69.26,Clay Loam,0.16322244127268162
0.0,582.68,49.86,Sandy Loam,0.13705828516691246
28.17,1554.66,165.94,Clay,0.7107553972194517
8.0,440.76,54.39,Loam,0.18541444759161674
15.95,1325.36,124.34,Clay,0.4924165277617337
7.12,717.09,89.78,Clay,0.28275123427694265
14.71,961.8,109.58,Silt Loam,0.37669682982657804
13.28,790.78,122.83,Sandy Loam,0.34512164785950417
1.95,904.64,92.05,Sandy Loam,0.2141723467757014
20.02,1522.38,178.62,Loam,0.6069756679325004
8.44,805.11,97.75,Sandy Loam,0.2637507262309003
22.77,1262.89,123.74,Loam,0.5065715594215902
28.68,1109.29,131.82,Loam,0.5668616840094066
21.42,1428.24,157.03,Silt Loam,0.5844215021387218
